Author 1,Author 2,Weights
M. D. DeLuca,D. W. Longcope,1.0
D. W. Longcope,P. C. H. Martens,1.0
D. W. Longcope,S. Vargas-Dominguez,1.0
Z. A. Werginz,D. W. Longcope,1.0
Da Yan 0001,Huanhuan Wu,1.0
Da Yan 0001,James Cheng,1.0
Da Yan 0001,John C. S. Lui,1.0
Da Yan 0001,Shuigeng Zhou,1.0
Yi Yang,Da Yan 0001,1.0
Da-Chuan Zhang,Mei Li,1.0
Dae Hoon Park,Mengwen Liu,1.0
Dae Hoon Park,Yi Fang 0008,1.0
Yipeng Zhou,Dah Ming Chiu,1.0
Daichi Imamori,Keishi Tajima,1.0
Daiki Shimada,Hitoshi Iyatomi,1.0
Daiki Shimada,Ryunosuke Kotani,1.0
Daisuke Kawai,Katsumi Tanaka,1.0
Daixin Wang,Peng Cui 0001,1.0
Daixin Wang,Wenwu Zhu 0001,1.0
John Harney,Dale Stansberry,2.0
Dale Stansberry,Peter Xenopoulos,1.0
Raghul Gunasekaran,Dale Stansberry,1.0
Dale Stansberry,Seung-Hwan Lim,2.0
Sreenivas S. Sukumar,Dale Stansberry,1.0
Sudharshan S. Vazhkudai,Dale Stansberry,1.0
Dale Stansberry,Tom Barron,1.0
Damian Smyth,Eoin O'Grady,1.0
Damian Smyth,Robert Fuller,1.0
Damon McCoy,Elaine Shi,1.0
Mohammad Karami,Damon McCoy,1.0
Damon McCoy,Raheem A. Beyah,1.0
Damon McCoy,Shuang Hao,1.0
Xiaojing Liao,Damon McCoy,1.0
Youngsam Park,Damon McCoy,1.0
Dan Cosley,Jalal Mahmud,1.0
Liang Gou,Dan Cosley,1.0
Dan Cosley,Roberto M. Cesar Jr.,1.0
Samuel Barbosa,Dan Cosley,1.0
Dan Frankowski,Jure Leskovec,1.0
Dan Garant,David D. Jensen,1.0
David T. Arbour,Dan Garant,1.0
David Carmel,Dan Pelleg,1.0
Elad Kravi,Dan Pelleg,1.0
Dan Pelleg,Elad Yom-Tov,1.0
Dan Pelleg,Gilad Tsur,1.0
Ido Guy,Dan Pelleg,1.0
Yoelle Maarek,Dan Pelleg,1.0
Huan Sun,Dan Roth,1.0
Jiawei Han 0001,Dan Roth,1.0
Shulong Tan,Dan Roth,1.0
Dan Roth,Xifeng Yan,1.0
Yang Li,Dan Roth,1.0
Dan Tasse,Jason I. Hong,1.0
Dan Wang 0002,Jian Pei,1.0
Dan Wang 0002,Linda Fu Xiao,1.0
Dan Wang 0002,Yi Yuan 0005,1.0
Zimu Zheng,Dan Wang 0002,1.0
Daniel Agun,Qinghao Wu,1.0
Daniel Agun,Susen Zhao,1.0
Daniel Agun,Tao Yang 0009,1.0
Xin Jin 0010,Daniel Agun,1.0
Daniel Agun,Yifan Shen,1.0
Samuel F. Way,Daniel B. Larremore,1.0
Dylan Uys,Daniel Crawl,1.0
Daniel Crawl,Ilkay Altintas,1.0
Mai H. Nguyen,Daniel Crawl,1.0
Wenji Mao,Daniel Dajun Zeng,1.0
Yuhao Zhang,Daniel Dajun Zeng,1.0
Houjun Tang,Daniel F. Martin,1.0
Daniel F. Martin,Kesheng Wu,1.0
Daniel F. Martin,Nagiza F. Samatova,1.0
Daniel F. Martin,Scott Klasky,1.0
Stephen Ranshous,Daniel F. Martin,1.0
Surendra Byna,Daniel F. Martin,1.0
Wenzhao Zhang,Daniel F. Martin,1.0
Daniel Fabbri,Jimeng Sun,1.0
You Chen,Daniel Fabbri,1.0
Zhijun Yin,Daniel Fabbri,1.0
Daniel Friedman,Min Zhang 0006,1.0
Qi Zhao,Daniel Friedman,1.0
Daniel Friedman,Shaoping Ma,1.0
Yi Zhang,Daniel Friedman,1.0
Daniel Friedman,Yiqun Liu 0001,1.0
Yongfeng Zhang,Daniel Friedman,1.0
Fabrício Benevenuto,Daniel Hasan Dalip,1.0
Flávio Luis Cardeal Pádua,Daniel Hasan Dalip,1.0
Moisés Henrique Ramos Pereira,Daniel Hasan Dalip,1.0
Hongjian Wang 0002,Daniel Kifer,1.0
Daniel Kifer,Zhenhui Li,1.0
Derrick C. Spell,Daniel Kirsche,1.0
Jae Young Chung,Daniel Kirsche,1.0
Jarrell Waggoner,Daniel Kirsche,1.0
Kai-Chen Cheng,Daniel Kirsche,1.0
Ling-Yong Wang,Daniel Kirsche,1.0
Richard T. Shomer,Daniel Kirsche,1.0
Xiao-Han T. Zeng,Daniel Kirsche,1.0
Daniel M. Romero,Jon M. Kleinberg,1.0
Daniel Playfair,Dimitrios S. Nikolopoulos,1.0
Daniel Preotiuc-Pietro,Jordan Carpenter,1.0
Leqi Liu,Daniel Preotiuc-Pietro,1.0
Daniel Preotiuc-Pietro,Lyle H. Ungar,2.0
Daniel Preotiuc-Pietro,Mohsen Ebrahimi Moghaddam,1.0
Daniel Preotiuc-Pietro,Salvatore Giorgi,1.0
Daniel Preotiuc-Pietro,Zahra Riahi Samani,1.0
Daniel R. Catchpoole,Paul J. Kennedy,1.0
Daniel R. Catchpoole,Wei Liu 0007,1.0
Daniel Schroder,Felix Bohm,1.0
Lauritz Thamsen,Daniel Schroder,1.0
Markus Paeschke,Daniel Schroder,1.0
Marvin Byfeld,Daniel Schroder,1.0
Thomas Renner,Daniel Schroder,1.0
Daniel Seybold,Jörg Domaschka,1.0
Daniel Seybold,Nicolas Wagner,1.0
Daniel Sun,Guoqiang Li 0001,2.0
Daniel Sun,Jianquan Liu,1.0
Daniel Sun,Muhammad Atif,1.0
Ruoyu Wang 0004,Daniel Sun,1.0
Daniel Sun,Surya Nepal,1.0
Daniel Sun,Yi-Cheng Chen,1.0
Daniel Xavier de Sousa,Marcos André Gonçalves,1.0
Daniel Xavier de Sousa,Sérgio Daniel Canuto,1.0
Daniel Xavier de Sousa,Thierson Couto Rosa,1.0
Daniel Xavier de Sousa,Wellington Santos Martins,1.0
Daniel Xie,Jiejun Xu,1.0
Daniel Xie,Tsai-Ching Lu,1.0
Daniel Yue Zhang,Dong Wang 0002,2.0
Daniel Yue Zhang,Rungang Han,1.0
Shenglong Zhu,Daniel Yue Zhang,1.0
Gabriel Doyle,Daniel Yurovsky,1.0
Daniel Yurovsky,Michael C. Frank,1.0
Elham Vaziripour,Daniel Zappala,1.0
Martin Becker 0003,Daniel Zoller,1.0
Daniel Zoller,Stephan Doerfel,1.0
Thomas Niebler,Daniel Zoller,1.0
Kateryna Tymoshenko,Daniele Bonadiman,1.0
Davide Proserpio,Daniele Quercia,1.0
Giovanni Quattrone,Daniele Quercia,1.0
Jacopo Staiano,Daniele Quercia,1.0
Daniele Quercia,Krishna P. Gummadi,1.0
Daniele Quercia,Licia Capra,1.0
Daniele Quercia,Luca Maria Aiello,1.0
Marco De Nadai,Daniele Quercia,1.0
Daniele Quercia,Mirco Musolesi,1.0
Nicu Sebe,Daniele Quercia,1.0
Rijurekha Sen,Daniele Quercia,1.0
Roberto Larcher,Daniele Quercia,1.0
Daniele Quercia,Rossano Schifanella,1.0
Danish,Partha P. Talukdar,1.0
Danish,Yogesh Dahiya,1.0
Daokun Zhang,Jie Yin,1.0
Daokun Zhang,Xingquan Zhu,1.0
Dario Colazzo,Ioana Manolescu,1.0
Jesús Camacho-Rodríguez,Dario Colazzo,1.0
Dario Colazzo,Melanie Herschel,1.0
Dario Colazzo,Soudip Roy Chowdhury,1.0
Darja Krushevskaja,S. Muthukrishnan,1.0
Darja Krushevskaja,William Simpson,1.0
Eric G. Stephan,Darren J. Kerbyson,1.0
Darren J. Kerbyson,Ilkay Altintas,1.0
Kerstin Kleese van Dam,Darren J. Kerbyson,1.0
Malachi Schram,Darren J. Kerbyson,1.0
Matt MacDuff,Darren J. Kerbyson,1.0
Todd Elsethagen,Darren J. Kerbyson,1.0
Darshan M. Shankaralingappa,Gianmarco De Francisci Morales,1.0
Darui Zhang,Jasmine Wood,1.0
Dashun Wang,Ting Wang,1.0
Xinyang Zhang,Dashun Wang,1.0
Frank Bentley,David A. Shamma,1.0
Saeideh Bakhshi,David A. Shamma,1.0
David Alvarez-Melis,Martin Saveski,1.0
Lyndon Kennedy,David Ayman Shamma,1.0
Frank Pallas,David Bermbach,1.0
Johannes Günther 0003,David Bermbach,1.0
Elad Kravi,David Carmel,1.0
David Carmel,Gilad Tsur,2.0
Idan Szpektor,David Carmel,1.0
Ido Guy,David Carmel,1.0
David Carmel,Yoelle Maarek,1.0
Yuval Pinter,David Carmel,1.0
Josep Lluis Berral,David Carrera 0001,1.0
David Carrera 0001,José A. Blakeley,1.0
Nicolás Poggi,David Carrera 0001,1.0
David Carrera 0001,Nikola Vujic,1.0
Thomas Fenech,David Carrera 0001,1.0
David Carrera 0001,Umar Farooq Minhas,1.0
Rodrigo Palácios,David Chiang 0001,1.0
Salvador Aguiñaga,David Chiang 0001,1.0
David Chiang 0001,Tim Weninger,1.0
David T. Arbour,David D. Jensen,1.0
David Dauer,Kevin Laubis,1.0
Nico Rödder,David Dauer,1.0
David Dauer,Paul Karaenke,1.0
David Dornfeld,Jinkyoo Park,1.0
Kincho H. Law,David Dornfeld,1.0
Max Ferguson,David Dornfeld,1.0
Raunak Bhinge,David Dornfeld,1.0
David Dornfeld,Yung-Tsun Tina Lee,1.0
David Fuhry,Srinivasan Parthasarathy 0001,1.0
Kristina Lerman,David García 0001,1.0
Luciano Gallegos,David García 0001,1.0
David García 0001,Markus Strohmaier,1.0
Megha Arora,David García 0001,1.0
Ponnurangam Kumaraguru,David García 0001,1.0
Panagiotis Mavridis,David Gross-Amblard,1.0
David Gross-Amblard,Zoltán Miklós 0001,1.0
David Hardtke,Yizhou Sun,1.0
Yupeng Gu,David Hardtke,1.0
Hossein Soleimani,David J. Miller 0001,1.0
David Jurgens,Derek Ruths,1.0
Edward Newell,David Jurgens,1.0
David Jurgens,Haji Mohammad Saleem,1.0
David Jurgens,Hardik Vala,1.0
David Jurgens,Jad Sassine,1.0
Xinran He,David Kempe 0001,1.0
David Kimmey,Jin Soung Yoo,1.0
Hatef Monajemi,David L. Donoho,1.0
David L. Donoho,Victoria Stodden,1.0
Pablo Aragón,David Laniado,1.0
Yana Volkovich,David Laniado,1.0
Jianbo Yuan,David Lin,1.0
David Lin,Jiebo Luo,1.0
David Lin,Khalifeh AlJadda,1.0
Mohammed Korayem,David Lin,1.0
Walid Shalaby,David Lin,1.0
Ee-Peng Lim,David Lo 0001,1.0
Kyong Jin Shim,David Lo 0001,1.0
Philips Kokoh Prasetyo,David Lo 0001,1.0
Richard Jayadi Oentaryo,David Lo 0001,1.0
Vivian Lai,David Lo 0001,1.0
Dawen Liang,David M. Blei,1.0
James McInerney,David M. Blei,1.0
Joseph G. Ellis,David M. Blei,1.0
Laurent Charlin,David M. Blei,1.0
Maja R. Rudolph,David M. Blei,1.0
Dipak K. Gupta,David Mares,1.0
Graham Katz,David Mares,1.0
Jaime Arredondo,David Mares,1.0
Jose Cadena,David Mares,1.0
Kristen Maria Summers,David Mares,1.0
Liang Zhao 0002,David Mares,1.0
David Mares,Naren Ramakrishnan,1.0
Nathan Self,David Mares,1.0
Parang Saraf,David Mares,1.0
Patrick Butler,David Mares,1.0
Rupinder Paul Khandpur,David Mares,1.0
Sathappan Muthiah,David Mares,1.0
David Maxwell,Leif Azzopardi,1.0
David Montoya,Fabian M. Suchanek,1.0
David Montoya,Serge Abiteboul,1.0
David Montoya,Thomas Pellissier Tanon,1.0
David Novak,Eric Nyberg,1.0
Leonid Boytsov,David Novak,1.0
David Novak,Yury Malkov,1.0
Forest Agostinelli,David P. Wipf,1.0
Matthew Staib,David P. Wipf,1.0
David P. Wipf,Thomas Moscibroda,1.0
Tianlin Shi,David P. Wipf,1.0
Le Song,David P. Woodruff,1.0
Maria-Florina Balcan,David P. Woodruff,1.0
Yingyu Liang,David P. Woodruff,1.0
James A. Thomson,David Page,1.0
Michael Caldwell,David Page,1.0
Peggy L. Peissig,David Page,1.0
Ron M. Stewart,David Page,1.0
Zhaobin Kuang,David Page,1.0
David Pardoe,Frank Cao,1.0
Haishan Liu,David Pardoe,1.0
David Pardoe,Kun Liu,1.0
David Pardoe,Manoj Thakur,1.0
David S. Matteson,John C. Handley,1.0
Laura L. Tupper,David S. Matteson,1.0
Nicholas A. James,David S. Matteson,1.0
Fedor Borisyuk,David Stein,1.0
Krishnaram Kenthapadi,David Stein,1.0
Feng Chen 0001,David W. Cheung,1.0
Yu Liu,David W. Cheung,1.0
David W. Franzen,John Nowatzki,1.0
Mostofa Ahsan,David W. Franzen,1.0
David Watts,K. M. George,1.0
David Watts,Zenia Arora,1.0
Marco Balduzzi,Davide Balzarotti,1.0
Onur Catakoglu,Davide Balzarotti,1.0
Giovanni Quattrone,Davide Proserpio,1.0
Davide Proserpio,Licia Capra,1.0
Davide Proserpio,Mirco Musolesi,1.0
Dean N. Williams,Davide Salomoni,1.0
Donatello Elia,Davide Salomoni,1.0
Germán Moltó,Davide Salomoni,1.0
Giacinto Donvito,Davide Salomoni,1.0
Davide Salomoni,Giovanni Aloisio,1.0
Ignacio Blanquer,Davide Salomoni,1.0
J. Boutte,Davide Salomoni,1.0
Marcin Plóciennik,Davide Salomoni,1.0
Marco Fargetta,Davide Salomoni,1.0
Michal Owsiak,Davide Salomoni,1.0
Miguel Caballer,Davide Salomoni,1.0
Mário David,Davide Salomoni,1.0
Riccardo Bruno,Davide Salomoni,1.0
Roberto Barbera,Davide Salomoni,1.0
Sandro Fiore,Davide Salomoni,1.0
Tomasz Zok,Davide Salomoni,1.0
V. Anantharaj,Davide Salomoni,1.0
Z. Shaheen,Davide Salomoni,1.0
Jiangwei Yu Rafiei,Davood Rafiei,1.0
Dawei Chen,Lexing Xie,1.0
Dawei Yin,Hongbo Deng,1.0
Hua Ouyang,Dawei Yin,2.0
Dawei Yin,Jean-Marc Langlois,1.0
Dawei Yin,Jianhui Chen,1.0
Jiliang Tang,Dawei Yin,3.0
Dawei Yin,Mark A. Hasegawa-Johnson,1.0
Dawei Yin,Mianwei Zhou,1.0
Shiyu Chang,Dawei Yin,1.0
Dawei Yin,Thomas S. Huang,1.0
Dawei Yin,Tim Daly Jr.,1.0
Yang Zhang 0001,Dawei Yin,1.0
Dawei Yin,Yi Chang 0001,3.0
Dawei Yin,Yuening Hu,1.0
Yunlong He,Dawei Yin,1.0
Dawen Liang,James McInerney,1.0
Dawen Liang,Laurent Charlin,1.0
Dazhi Yang,Gary S. W. Goh,2.0
Rong Wen,Dazhi Yang,1.0
Dazhi Yang,Siwei Jiang,2.0
Wenjing Yan,Dazhi Yang,1.0
Dazhong Wu,Janis P. Terpenny,1.0
Dazhong Wu,Soundar R. T. Kumara,1.0
Hong-Han Shuai,De-Nian Yang,2.0
Hui-Ju Hung,De-Nian Yang,1.0
De-Nian Yang,Jian Pei,1.0
De-Nian Yang,Liang-Hao Huang,1.0
De-Nian Yang,Ming-Syan Chen,2.0
De-Nian Yang,Philip S. Yu,1.0
De-Nian Yang,Wang-Chien Lee,2.0
De-Nian Yang,Yi-Feng Lan,1.0
Donatello Elia,Dean N. Williams,1.0
Germán Moltó,Dean N. Williams,1.0
Giacinto Donvito,Dean N. Williams,1.0
Dean N. Williams,Giovanni Aloisio,1.0
Ignacio Blanquer,Dean N. Williams,1.0
J. Boutte,Dean N. Williams,1.0
Marcin Plóciennik,Dean N. Williams,1.0
Marco Fargetta,Dean N. Williams,1.0
Michal Owsiak,Dean N. Williams,1.0
Miguel Caballer,Dean N. Williams,1.0
Mário David,Dean N. Williams,1.0
Riccardo Bruno,Dean N. Williams,1.0
Roberto Barbera,Dean N. Williams,1.0
Sandro Fiore,Dean N. Williams,1.0
Tomasz Zok,Dean N. Williams,1.0
Dean N. Williams,V. Anantharaj,1.0
Z. Shaheen,Dean N. Williams,1.0
Martin Saveski,Deb Roy,1.0
Prashanth Vijayaraghavan,Deb Roy,1.0
Sophie Chou,Deb Roy,1.0
Soroush Vosoughi,Deb Roy,3.0
Dwaipayan Roy,Debasis Ganguly,1.0
Debasis Ganguly,Gareth J. F. Jones,1.0
Debasis Ganguly,Mandar Mitra,1.0
Honghao Wei,Deborah Estrin,1.0
Longqi Yang,Deborah Estrin,1.0
Mor Naaman,Deborah Estrin,1.0
John-Mark Agosta,Debraj GuhaThakurta,1.0
Debraj GuhaThakurta,Mario Inchiosa,1.0
Debraj GuhaThakurta,Mengyue Zhao,1.0
Debraj GuhaThakurta,Robert Horton,1.0
Debraj GuhaThakurta,Srini Kumar,1.0
Deepak Agarwal,Igor Perisic,1.0
Liang Tang,Deepak Agarwal,1.0
Liang Zhang 0021,Deepak Agarwal,1.0
Navneet Kapur,Deepak Agarwal,1.0
Nikita I. Lytkin,Deepak Agarwal,1.0
XianXing Zhang,Deepak Agarwal,1.0
Yiming Ma,Deepak Agarwal,1.0
Yitong Zhou,Deepak Agarwal,1.0
Jiongqian Liang,Deepak Ajwani,1.0
Deepak Ajwani,Patrick K. Nicholson,1.0
Deepak Ajwani,Srinivasan Parthasarathy 0001,1.0
Joemon M. Jose,Deepak P 0001,1.0
Rami Suleiman Alkhawaldeh,Deepak P 0001,1.0
Sourav Chatterji,Deepayan Chakrabarti,1.0
Sumit Taank,Deepayan Chakrabarti,1.0
Fuzheng Zhang,Defu Lian,2.0
Kai Zheng 0001,Defu Lian,1.0
Nicholas Jing Yuan,Defu Lian,2.0
Defu Lian,Wei-Ying Ma,1.0
Defu Lian,Xing Xie 0001,2.0
Defu Lian,Yong Rui,1.0
Javid Ebrahimi,Dejing Dou,1.0
Dejun Huang,Dhruv Gairola,1.0
Dejun Huang,Fei Chiang,1.0
Dejun Huang,Yu Huang,1.0
Dejun Huang,Zheng Zheng,1.0
Guangxia Xu,Deling Huang,2.0
Jin Qi,Deling Huang,1.0
Jingteng Zhao,Deling Huang,1.0
Deling Huang,Mahmoud Daneshmand,1.0
Wendi Ji,Dell Zhang,1.0
Xiaoling Wang,Dell Zhang,1.0
Demetris Antoniades,George Pallis 0001,1.0
Hariton Efstathiades,Demetris Antoniades,1.0
Demetris Antoniades,Marios D. Dikaiakos,1.0
Demetris Antoniades,Robert-Jan Sips,1.0
Demetris Antoniades,Zoltán Szlávik,1.0
Jiajun Bu,Deng Cai 0001,2.0
Martin Ester,Deng Cai 0001,2.0
Yikang Liao,Deng Cai 0001,1.0
Yu Zhu,Deng Cai 0001,2.0
Ziyu Guan,Deng Cai 0001,2.0
Florian Lemmerich,Denis Helic,1.0
Denis Helic,Markus Strohmaier,1.0
Martin Becker 0003,Denis Helic,1.0
Philipp Singer,Denis Helic,1.0
Denis Khryashchev,Huy T. Vo,1.0
Denis Khryashchev,Juliana Freire,1.0
Kai Zhao,Denis Khryashchev,1.0
Denis Moreira dos Reis,Gustavo E. A. P. A. Batista,1.0
Denis Moreira dos Reis,Peter A. Flach,1.0
Denis Moreira dos Reis,Stan Matwin,1.0
Dennis Fetterly,Eugene J. Shekita,1.0
Steffen Rendle,Dennis Fetterly,1.0
Denny Vrandecic,Lydia Pintscher,1.0
Denny Vrandecic,Sebastian Schaffert,1.0
Thomas Pellissier Tanon,Denny Vrandecic,1.0
Denny Vrandecic,Thomas Steiner,1.0
Denzil Correa,Fabrício Benevenuto,1.0
Denzil Correa,Ingmar Weber,1.0
Leandro Araújo Silva,Denzil Correa,1.0
Mainack Mondal,Denzil Correa,1.0
Edmon Begoli,Derek Kistler,1.0
Derek Kistler,Jack Bates,1.0
Edward Daniel Newell,Derek Ruths,1.0
Edward Newell,Derek Ruths,1.0
Haji Mohammad Saleem,Derek Ruths,1.0
Hardik Vala,Derek Ruths,1.0
Jad Sassine,Derek Ruths,1.0
Stefan Dimitrov,Derek Ruths,1.0
Eugenia Giraudy,Derek Willis,1.0
Joe Walsh,Derek Willis,1.0
Julian Katz-Samuels,Derek Willis,1.0
Derek Willis,Lauren Haynes,1.0
Matthew Burgess,Derek Willis,1.0
Derek Willis,Rayid Ghani,1.0
Derrick C. Spell,Jae Young Chung,1.0
Derrick C. Spell,Jarrell Waggoner,1.0
Derrick C. Spell,Kai-Chen Cheng,1.0
Derrick C. Spell,Ling-Yong Wang,1.0
Derrick C. Spell,Richard T. Shomer,1.0
Derrick C. Spell,Xiao-Han T. Zeng,1.0
Liang Ma 0002,Derya Cansever,1.0
Derya Cansever,Michelle Vanni,1.0
Mudhakar Srivatsa,Derya Cansever,1.0
Derya Cansever,Sue Kase,1.0
Derya Cansever,Xifeng Yan,1.0
Desislava Hristova,Matthew J. Williams,1.0
Desislava Hristova,Mirco Musolesi,1.0
Desislava Hristova,Pietro Panzarasa,1.0
James Caverlee,Dev Rishi Khare,1.0
Dipti Shankar,Dhabaleswar K. Panda,2.0
Md. Wasi-ur-Rahman,Dhabaleswar K. Panda,1.0
Nusrat Sharmin Islam,Dhabaleswar K. Panda,1.0
Shashank Gugnani,Dhabaleswar K. Panda,1.0
Xiaoyi Lu,Dhabaleswar K. Panda,3.0
Dhanya R. Krishnan,Do Le Quoc,1.0
Dhanya R. Krishnan,Pramod Bhatotia,1.0
Dhanya R. Krishnan,Rodrigo Rodrigues 0001,1.0
Dhaval Patel,Nikita Jain,1.0
Jia Li,Dhruv Arya,1.0
Dhruv Arya,Shakti Sinha,1.0
Dhruv Arya,Viet Ha-Thuc,1.0
Dhruv Gairola,Fei Chiang,1.0
Dhruv Gairola,Yu Huang,1.0
Dhruv Gairola,Zheng Zheng,1.0
Dhruv Mahajan 0001,Johannes Gehrke,1.0
Dhruv Mahajan 0001,S. Sathiya Keerthi,1.0
Dhruv Mahajan 0001,Sundararajan Sellamanickam,1.0
Dhruv Mahajan 0001,Suresh Parthasarathy,1.0
Dhruv Mahajan 0001,Vishwajit Kolathur,1.0
Di Ma,Gady Agam,1.0
Di Ma,Lin Gan,1.0
Di Ma,Shanshan Jiang,1.0
Xi Zhang,Di Ma,1.0
Haolan Chen,Di Niu,1.0
Di Niu,Kunfeng Lai,1.0
Di Niu,Masoud Ardakani,1.0
Di Niu,Yu Xu,1.0
Di Zhong,Hui Zhang 0006,1.0
Juan Lin,Di Zhong,1.0
Di Zhong,Yiwen Zhong,1.0
Gail M. Keenan,Diana J. Wilkie,1.0
Muhammad Kamran Lodhi,Diana J. Wilkie,1.0
Rashid Ansari,Diana J. Wilkie,1.0
Yingwei Yao,Diana J. Wilkie,1.0
Diana Palsetia,Dipendra Jha,1.0
Diana Palsetia,Reda Al-Bahrani,1.0
Ruoqian Liu,Diana Palsetia,1.0
Diana Palsetia,Wei-keng Liao,1.0
Ran Wei,Diana Popova,1.0
Shu Chen,Diana Popova,1.0
Dimitris Bilidas,Diego Calvanese,1.0
Dmitriy Zheleznyakov,Diego Calvanese,1.0
Ernesto Jiménez-Ruiz,Diego Calvanese,1.0
Evgeny Kharlamov,Diego Calvanese,1.0
Guohui Xiao 0001,Diego Calvanese,1.0
Diego Calvanese,Ian Horrocks,1.0
Konstantina Bereta,Diego Calvanese,1.0
Diego Calvanese,Martin Giese,1.0
Diego Calvanese,Ralf Möller 0001,1.0
Sebastian Brandt 0001,Diego Calvanese,1.0
Steffen Lamparter,Diego Calvanese,1.0
Theofilos P. Mailis,Diego Calvanese,1.0
Diego Calvanese,Yannis E. Ioannidis,1.0
Diego Calvanese,Yannis Kotidis,1.0
Özgür L. Özçep,Diego Calvanese,1.0
Dieter Gawlick,Vasudha Krishnaswamy,1.0
Dieter Gawlick,Venkatesh Radhakrishnan,1.0
Simon Hegelich,Dietmar Janetzko,1.0
Johannes Klaus Fichte,Dietmar Schielke,1.0
Dietmar Schielke,Kismet Ekinci,1.0
Matthias Uflacker,Dietmar Schielke,1.0
Matthieu-P. Schapranow,Dietmar Schielke,1.0
Murat Sariyar,Dietmar Schielke,1.0
Sebastian C. Semler,Dietmar Schielke,1.0
Dietmar Schielke,Thomas Zahn,1.0
Dimitrios Gunopulos,Leonidas J. Guibas,1.0
Qiang Yang 0001,Dimitrios Gunopulos,1.0
Qixing Huang,Dimitrios Gunopulos,1.0
Dimitrios Rafailidis,Fabio Crestani,1.0
Hans Vandierendonck,Dimitrios S. Nikolopoulos,2.0
Karen L. Murphy,Dimitrios S. Nikolopoulos,1.0
Mahwish Arif,Dimitrios S. Nikolopoulos,2.0
Katerina Doka,Dimitrios Tsoumakos,1.0
Dimitrios Tsoumakos,Nectarios Koziris,2.0
Nikolaos Papailiou,Dimitrios Tsoumakos,2.0
Victor Giannakouris,Dimitrios Tsoumakos,2.0
Dimitrios Zissis,Gianfranco Arcieri,1.0
Leonardo Maria Millefiori,Dimitrios Zissis,1.0
Dimitrios Zissis,Luca Cazzanti,1.0
Dimitris Bilidas,Dmitriy Zheleznyakov,1.0
Dimitris Bilidas,Ernesto Jiménez-Ruiz,1.0
Evgeny Kharlamov,Dimitris Bilidas,1.0
Dimitris Bilidas,Guohui Xiao 0001,1.0
Dimitris Bilidas,Ian Horrocks,1.0
Konstantina Bereta,Dimitris Bilidas,1.0
Dimitris Bilidas,Martin Giese,1.0
Dimitris Bilidas,Ralf Möller 0001,1.0
Dimitris Bilidas,Sebastian Brandt 0001,1.0
Dimitris Bilidas,Steffen Lamparter,1.0
Theofilos P. Mailis,Dimitris Bilidas,1.0
Dimitris Bilidas,Yannis E. Ioannidis,1.0
Dimitris Bilidas,Yannis Kotidis,1.0
Dimitris Bilidas,Özgür L. Özçep,1.0
Dinesh Gaurav,Rahul Agrawal,1.0
Dingding Wang 0001,Jia Xu 0003,1.0
Dingding Wang 0001,Minjing Zhang,1.0
Dingding Wang 0001,Naphtali Rishe,1.0
Qifeng Zhou,Dingding Wang 0001,1.0
Qing Wang 0016,Dingding Wang 0001,1.0
Dingding Wang 0001,Shu-Ching Chen,1.0
Dingding Wang 0001,Steven Luis,1.0
Tao Li 0001,Dingding Wang 0001,1.0
Dingding Wang 0001,Wentao Wang 0006,1.0
Wubai Zhou,Dingding Wang 0001,1.0
Dingding Wang 0001,Yue Huang,1.0
Lei Zhang 0116,Dinggang Shen,1.0
Dinggang Shen,Shuiwang Ji,1.0
Shupeng Wang,Dinggang Shen,1.0
Xiaoyu Zhang 0002,Dinggang Shen,1.0
Yong Wang,Dinggang Shen,1.0
Dingxiong Deng,Linhong Zhu,1.0
Dingxiong Deng,Rose Yu,1.0
Dingxiong Deng,Ugur Demiryurek,1.0
Dingxiong Deng,Yan Liu 0002,1.0
Graham Katz,Dipak K. Gupta,1.0
Jaime Arredondo,Dipak K. Gupta,1.0
Jose Cadena,Dipak K. Gupta,1.0
Kristen Maria Summers,Dipak K. Gupta,1.0
Liang Zhao 0002,Dipak K. Gupta,1.0
Dipak K. Gupta,Naren Ramakrishnan,1.0
Nathan Self,Dipak K. Gupta,1.0
Parang Saraf,Dipak K. Gupta,1.0
Patrick Butler,Dipak K. Gupta,1.0
Rupinder Paul Khandpur,Dipak K. Gupta,1.0
Sathappan Muthiah,Dipak K. Gupta,1.0
Reda Al-Bahrani,Dipendra Jha,1.0
Ruoqian Liu,Dipendra Jha,1.0
Dipendra Jha,Wei-keng Liao,1.0
Dipti Shankar,Shashank Gugnani,1.0
Xiaoyi Lu,Dipti Shankar,2.0
Diyi Yang,Eduard H. Hovy,1.0
Diyi Yang,Robert E. Kraut,1.0
Djellel Eddine Difallah,Gianluca Demartini,1.0
Djellel Eddine Difallah,Philippe Cudré-Mauroux,1.0
Hosein Azarbonyad,Djoerd Hiemstra,1.0
Jaap Kamps,Djoerd Hiemstra,1.0
Djoerd Hiemstra,Maarten Marx,1.0
Mostafa Dehghani 0001,Djoerd Hiemstra,1.0
Jelena Stojanovic,Djordje Gligorijevic,1.0
Djordje Gligorijevic,Zoran Obradovic,1.0
Ernesto Jiménez-Ruiz,Dmitriy Zheleznyakov,1.0
Evgeny Kharlamov,Dmitriy Zheleznyakov,1.0
Guohui Xiao 0001,Dmitriy Zheleznyakov,1.0
Dmitriy Zheleznyakov,Ian Horrocks,1.0
